lens_make,lens_model,lens_type,lens_crop_factor,lens_dist_model,lens_dist_focal,lens_dist_a,lens_dist_b,lens_dist_c,lens_dist_k1,lens_dist_k2,lens_dist_k3,Corner Radius
Canon,Canon EF 35-105mm f/4.5-5.6,,1.611,ptlens,105,0.03329,-0.012513,0.16021,,,,0.1278904416
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,35,0.001862,-0.007763,0,,,,0.3836713249
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,45,0,0.001004,0,,,,0.2984110305
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,65,0,0.004211,0,,,,0.2065922519
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,80,0,0.004364,0,,,,0.1678562046
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,91,0,0.005026,0,,,,0.1475658942
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,110,0,0.005453,0,,,,0.1220772397
Canon,Canon EF 35-135mm f/4-5.6 USM,,1.611,ptlens,135,0,0.003708,0,,,,0.09947034348
Canon,Canon EF 35-70mm f/3.5-4.5,,1.611,poly3,35,,,,-0.005023,,,0.3836713249
Canon,Canon EF 35-70mm f/3.5-4.5,,1.611,poly3,42,,,,-0.002793,,,0.3197261041
Canon,Canon EF 35-70mm f/3.5-4.5,,1.611,poly3,56,,,,0.000982,,,0.239794578
Canon,Canon EF 35-70mm f/3.5-4.5,,1.611,poly3,70,,,,0.001993,,,0.1918356624
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,35,0.003148,-0.013071,0,,,,0.3836713249
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,40,0,-0.004903,0,,,,0.3357124093
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,44,0,-0.002625,0,,,,0.3051930993
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,53,0,0.000335,0,,,,0.253367856
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,65,0,0.002145,0,,,,0.2065922519
Canon,Canon EF 35-80mm f/4-5.6 III,,1.611,ptlens,80,0.00704,0.002809,0,,,,0.1678562046
Canon,Canon EF 35mm f/1.4L II USM,,1.605,ptlens,35,-0.00078,0.00402,-0.0076,,,,0.3851056102
Canon,Canon EF 35mm f/1.4L USM,,1,ptlens,35,0.01105,-0.02944,0.00633,,,,0.6180945044
Canon,Canon EF 35mm f/2,,1,ptlens,35,0.007768,-0.018685,0,,,,0.6180945044
Canon,Canon EF 35mm f/2 IS USM,,1.005,ptlens,35,0.0100042,-0.031314,0.019113,,,,0.6150194073
Canon,Canon EF 400mm f/5.6L USM,,1.005,ptlens,400,0.00429,-0.00425,-0.00493,,,,0.05381419814
Canon,Canon EF 400mm f/5.6L USM + EF 1.4× ext.,,1.005,ptlens,560,-0.00472,0.01271,-0.00812,,,,0.03843871296
Canon,Canon EF 40mm f/2.8 STM,,1,ptlens,40,0.01087,-0.02951,0.0162,,,,0.5408326913
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,50,,,,-0.0059,,,0.2667485531
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,60,,,,-0.00313,,,0.2222904609
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,70,,,,-0.00103,,,0.1905346808
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,75,,,,0.00035,,,0.1778323687
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,100,,,,0.00199,,,0.1333742765
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,135,,,,0.00329,,,0.09879576039
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,157,,,,0.0032,,,0.08495176849
Canon,Canon EF 50-200mm f/3.5-4.5L,,1.622,poly3,200,,,,0.00263,,,0.06668713826
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,50,,,,-0.00757,,,0.4326661531
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,60,,,,-0.00181,,,0.3605551275
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,70,,,,0.00277,,,0.3090472522
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,80,,,,0.00803,,,0.2704163457
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,100,,,,0.01146,,,0.2163330765
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,135,,,,0.01158,,,0.1602467234
Canon,Canon EF 50-200mm f/3.5-4.5L,,1,poly3,200,,,,0.01318,,,0.1081665383
Canon,Canon EF 500mm f/4L IS II USM,,1,poly3,500,,,,0.00113,,,0.04326661531
Canon,Canon EF 500mm f/4L IS II USM,,1.6,poly3,500,,,,-0.00127,,,0.02704163457
Canon,Canon EF 500mm f/4L IS II USM + EF 1.4× ext. III,,1,poly3,700,,,,-0.0045,,,0.03090472522
Canon,Canon EF 500mm f/4L IS II USM + EF 1.4× ext. III,,1.6,poly3,700,,,,-0.00111,,,0.01931545326
Canon,Canon EF 500mm f/4L IS II USM + EF 2.0× ext. III,,1,poly3,1000,,,,-0.00287,,,0.02163330765
Canon,Canon EF 500mm f/4L IS II USM + EF 2.0× ext. III,,1.6,poly3,1000,,,,-0.00073,,,0.01352081728
Canon,Canon EF 50mm f/1.2L USM,,1,ptlens,50,0.00476,-0.01688,0.00748,,,,0.4326661531
Canon,Canon EF 50mm f/1.4 USM,,1,ptlens,50,0.00225,-0.01104,0.00161,,,,0.4326661531
Canon,Canon EF 50mm f/1.4 USM,,1.611,poly3,50,,,,-0.002987,,,0.2685699274
Canon,Canon EF 50mm f/1.8,,1.267,ptlens,50,-0.00016,-0.003951,0,,,,0.3414886764
Canon,Canon EF 50mm f/1.8,,1.613,poly3,50,,,,-0.00149,,,0.2682369207
Canon,Canon EF 50mm f/1.8 II,,1,ptlens,50,0.00163,-0.01449,0.01568,,,,0.4326661531
Canon,Canon EF 50mm f/1.8 II,,1.267,ptlens,50,-0.00016,-0.003951,0,,,,0.3414886764
Canon,Canon EF 50mm f/1.8 II,,1.622,ptlens,50,0.00099,-0.00582,0.00498,,,,0.2667485531
Canon,Canon EF 50mm f/1.8 STM,,1.005,ptlens,50,0.0061844,-0.0313122,0.0314815,,,,0.4305135851
Canon,Canon EF 50mm f/2.5 Compact Macro,,1,ptlens,50,-0.001,0.005,-0.005,,,,0.4326661531
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,55,-0.002904,0.003678,0,,,,0.2441544795
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,65,-0.004584,0.008401,0,,,,0.2065922519
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,75,-0.000913,0.001853,0,,,,0.1790466183
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,88,-0.002182,0.007163,0,,,,0.1525965497
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,105,-0.002465,0.008767,0,,,,0.1278904416
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,130,-0.003219,0.010958,0,,,,0.1032961259
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,145,-0.003261,0.011157,0,,,,0.0926103198
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,160,-0.003477,0.011918,0,,,,0.08392810232
Canon,Canon EF 55-200mm f/4.5-5.6,,1.611,ptlens,200,-0.00602,0.017552,0,,,,0.06714248185
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,70,0.00109,-0.01393,0.00917,,,,0.3090472522
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,88,0.00034,-0.00584,0.00243,,,,0.2458330415
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,102,0.00261,-0.00765,0.00252,,,,0.2120912515
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,120,0.00426,-0.0109,0.00708,,,,0.1802775638
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,135,0.00091,0.00263,-0.00627,,,,0.1602467234
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,160,-0.00014,0.00502,-0.00361,,,,0.1352081728
Canon,Canon EF 70-200mm f/2.8L IS II USM,,1,ptlens,200,0.00255,-0.00438,0.01481,,,,0.1081665383
Canon,Canon EF 70-200mm f/2.8L IS II USM + EF 2× III ext.,,1,poly3,140,,,,-0.00468,,,0.1545236261
Canon,Canon EF 70-200mm f/2.8L IS II USM + EF 2× III ext.,,1,poly3,178,,,,-0.00355,,,0.1215354363
Canon,Canon EF 70-200mm f/2.8L IS II USM + EF 2× III ext.,,1,poly3,238,,,,-0.00237,,,0.09089625064
Canon,Canon EF 70-200mm f/2.8L IS II USM + EF 2× III ext.,,1,poly3,400,,,,-0.00093,,,0.05408326913
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,70,,,,-0.009135,,,0.3090472522
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,73,,,,-0.008769,,,0.2963466802
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,78,,,,-0.006965,,,0.2773500981
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,80,,,,-0.005047,,,0.2704163457
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,90,,,,-0.000959,,,0.240370085
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,100,,,,0.00029,,,0.2163330765
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,115,,,,0.002667,,,0.1881157187
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,130,,,,0.004312,,,0.1664100589
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,145,,,,0.004809,,,0.1491952252
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,160,,,,0.005218,,,0.1352081728
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,170,,,,0.006153,,,0.1272547509
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,185,,,,0.006109,,,0.1169367981
Canon,Canon EF 70-200mm f/2.8L IS USM,,1,poly3,200,,,,0.008631,,,0.1081665383
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,70,-0.00077,-0.00037,-0.0038,,,,0.1907699088
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,80,0.00472,-0.02025,0.02352,,,,0.1669236702
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,85,-0.00247,0.00964,-0.01219,,,,0.1571046307
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,105,-0.00083,0.00174,0.00074,,,,0.1271799392
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,110,0.00386,-0.01299,0.01392,,,,0.1213990328
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,120,0.00418,-0.01345,0.01546,,,,0.1112824468
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,140,-0.00181,0.00744,-0.00667,,,,0.09538495438
Canon,Canon EF 70-200mm f/2.8L IS USM,,1.62,ptlens,200,0.00408,-0.00997,0.00969,,,,0.06676946806
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,98,,,,-0.012279,,,0.2207480373
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,105,,,,-0.012117,,,0.2060315015
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,110,,,,-0.011447,,,0.1966664332
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,120,,,,-0.010878,,,0.1802775638
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,135,,,,-0.00804,,,0.1602467234
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,145,,,,-0.00886,,,0.1491952252
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,160,,,,-0.00706,,,0.1352081728
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,185,,,,-0.006693,,,0.1169367981
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,220,,,,-0.006125,,,0.0983332166
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,245,,,,-0.004999,,,0.08829921491
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 1.4× ext.,,1,poly3,280,,,,-0.004683,,,0.07726181305
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 2× II ext.,,1.62,poly3,140,,,,-0.0027,,,0.09538495438
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 2× II ext.,,1.62,poly3,190,,,,-0.00124,,,0.07028365059
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 2× II ext.,,1.62,poly3,235,,,,-0.00015,,,0.0568250792
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 2× II ext.,,1.62,poly3,255,,,,-0.00047,,,0.05236821025
Canon,Canon EF 70-200mm f/2.8L IS USM + EF 2× II ext.,,1.62,poly3,400,,,,0.00062,,,0.03338473403
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,70,0.00685,-0.02857,0.01482,,,,0.3090472522
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,80,0.00289,-0.0102,-0.00108,,,,0.2704163457
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,98,0.00649,-0.01829,0.0112,,,,0.2207480373
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,115,0.00291,-0.00372,-0.00112,,,,0.1881157187
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,140,0.00303,-0.00409,0.00218,,,,0.1545236261
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,160,0.00393,-0.00724,0.00959,,,,0.1352081728
Canon,Canon EF 70-200mm f/2.8L USM,,1,ptlens,200,0.00188,0.0023,-0.00101,,,,0.1081665383
Canon,Canon EF 70-200mm f/4L IS USM,,1,ptlens,70,-0.012,0.037,-0.046,,,,0.3090472522
Canon,Canon EF 70-200mm f/4L IS USM,,1,ptlens,97,0.008,-0.025,0.028,,,,0.2230237902
Canon,Canon EF 70-200mm f/4L IS USM,,1,ptlens,127,0.001,0.004,-0.001,,,,0.1703410051
Canon,Canon EF 70-200mm f/4L IS USM,,1,ptlens,200,-0.005,0.032,-0.031,,,,0.1081665383
Canon,Canon EF 70-200mm f/4L IS USM,,1.613,poly3,70,,,,-0.00476,,,0.1915978005
Canon,Canon EF 70-200mm f/4L IS USM,,1.613,poly3,85,,,,-0.00094,,,0.1577864239
Canon,Canon EF 70-200mm f/4L IS USM,,1.613,poly3,135,,,,0.00256,,,0.09934700766
Canon,Canon EF 70-200mm f/4L IS USM,,1.613,poly3,200,,,,0.00608,,,0.06705923017
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,70,,,,-0.006408,,,0.3090472522
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,75,,,,-0.005162,,,0.288444102
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,81,,,,-0.003271,,,0.2670778723
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,94,,,,0.000642,,,0.2301415708
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,100,,,,0.002069,,,0.2163330765
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,109,,,,0.003375,,,0.1984707124
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,122,,,,0.004125,,,0.1773221939
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,135,,,,0.005898,,,0.1602467234
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,145,,,,0.006262,,,0.1491952252
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,159,,,,0.007369,,,0.1360585387
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,168,,,,0.008619,,,0.1287696884
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,184,,,,0.008464,,,0.1175723242
Canon,Canon EF 70-200mm f/4L USM,,1,poly3,200,,,,0.008816,,,0.1081665383
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,98,,,,-0.011699,,,0.2207480373
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,109,,,,-0.010575,,,0.1984707124
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,117,,,,-0.008594,,,0.1849000654
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,127,,,,-0.008167,,,0.1703410051
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,140,,,,-0.007141,,,0.1545236261
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,158,,,,-0.005869,,,0.1369196687
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,176,,,,-0.00486,,,0.1229165208
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,189,,,,-0.005166,,,0.1144619453
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,203,,,,-0.004933,,,0.106568018
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,222,,,,-0.004657,,,0.09744733177
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,235,,,,-0.004297,,,0.09205662831
Canon,Canon EF 70-200mm f/4L USM + EF 1.4× ext.,,1,poly3,280,,,,-0.002653,,,0.07726181305
Canon,Canon EF 70-210mm f/3.5-4.5 USM,,1,ptlens,70,0.002876,-0.015288,0.013076,,,,0.3090472522
Canon,Canon EF 70-210mm f/3.5-4.5 USM,,1,ptlens,85,0.003736,-0.012136,0.013108,,,,0.2545095018
Canon,Canon EF 70-210mm f/3.5-4.5 USM,,1,ptlens,97,0.002884,-0.005767,0.008626,,,,0.2230237902
Canon,Canon EF 70-210mm f/3.5-4.5 USM,,1,ptlens,135,0.000322,0.008325,-0.005967,,,,0.1602467234
Canon,Canon EF 70-210mm f/3.5-4.5 USM,,1,ptlens,210,-0.006697,0.04309,-0.047894,,,,0.1030157507
Canon,Canon EF 70-300mm f/4-5.6 IS USM,,1.611,ptlens,300,-0.00012,0.00556,-0.00398,,,,0.04476165457
Canon,Canon EF 70-300mm f/4-5.6 IS USM,,1.611,ptlens,200,-0.00466,0.01801,-0.01557,,,,0.06714248185
Canon,Canon EF 70-300mm f/4-5.6 IS USM,,1.611,ptlens,135,-0.00371,0.01433,-0.01464,,,,0.09947034348
Canon,Canon EF 70-300mm f/4-5.6 IS USM,,1.611,ptlens,100,0,-0.00091,0,,,,0.1342849637
Canon,Canon EF 70-300mm f/4-5.6 IS USM,,1.611,ptlens,70,0,-0.00371,0,,,,0.1918356624
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1.605,ptlens,70,-0.00045,-0.00205,-0.00015,,,,0.1925528051
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1.605,ptlens,100,0.00011,-0.00117,0.0046,,,,0.1347869636
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1.605,ptlens,135,-0.00049,0.00448,-0.00148,,,,0.09984219524
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1.605,ptlens,200,-0.00028,0.00333,0.00188,,,,0.06739348178
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1.605,ptlens,300,-0.00786,0.03374,-0.03568,,,,0.04492898786
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,70,,,,-0.00788,,,0.3090472522
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,78,,,,-0.00489,,,0.2773500981
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,84,,,,-0.00192,,,0.2575393768
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,100,,,,0.00174,,,0.2163330765
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,135,,,,0.00701,,,0.1602467234
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,200,,,,0.00938,,,0.1081665383
Canon,Canon EF 70-300mm f/4-5.6L IS USM,,1,poly3,300,,,,0.00975,,,0.07211102551
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,70,,,,-0.003445,,,0.3090472522
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,75,,,,-0.001549,,,0.288444102
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,100,,,,0.004544,,,0.2163330765
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,130,,,,0.009179,,,0.1664100589
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,150,,,,0.010655,,,0.144222051
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,200,,,,0.010972,,,0.1081665383
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,230,,,,0.009311,,,0.09405785936
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,270,,,,0.011792,,,0.08012336168
Canon,Canon EF 70-300mm f/4.5-5.6 DO IS USM,,1,poly3,300,,,,0.009986,,,0.07211102551
Canon,Canon EF 75-300mm f/4-5.6 IS USM,,1.611,poly3,75,,,,-0.004815,,,0.1790466183
Canon,Canon EF 75-300mm f/4-5.6 IS USM,,1.611,poly3,100,,,,-0.004914,,,0.1342849637
Canon,Canon EF 75-300mm f/4-5.6 IS USM,,1.611,poly3,135,,,,0.000475,,,0.09947034348
Canon,Canon EF 75-300mm f/4-5.6 IS USM,,1.611,poly3,155,,,,0.001105,,,0.08663546045
Canon,Canon EF 75-300mm f/4-5.6 IS USM,,1.611,poly3,300,,,,0.00411,,,0.04476165457
Canon,Canon EF 8-15mm f/4L Fisheye USM,equisolid,1,ptlens,8,0.3872,-0.71595,0.4026,,,,2.704163457
Canon,Canon EF 8-15mm f/4L Fisheye USM,equisolid,1,ptlens,10,-0.0544,0.1525,-0.13653,,,,2.163330765
Canon,Canon EF 8-15mm f/4L Fisheye USM,equisolid,1,ptlens,12,-0.03221,0.11073,-0.11648,,,,1.802775638
Canon,Canon EF 8-15mm f/4L Fisheye USM,equisolid,1,ptlens,14,-0.00184,0.02215,-0.03559,,,,1.545236261
Canon,Canon EF 8-15mm f/4L Fisheye USM,equisolid,1,ptlens,15,-0.03003,0.11503,-0.13108,,,,1.44222051
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,80,,,,-0.007253,,,0.2704163457
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,88,,,,-0.006184,,,0.2458330415
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,100,,,,-0.003182,,,0.2163330765
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,120,,,,-0.000752,,,0.1802775638
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,140,,,,0.001667,,,0.1545236261
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,175,,,,0.003535,,,0.1236189009
Canon,Canon EF 80-200mm f/2.8L,,1,poly3,200,,,,0.004386,,,0.1081665383
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,80,-0.0001180200322,0.002516324254,-0.001218447894,,,,0.2704163457
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,97,0.001391748678,0.002650626918,0.00218504295,,,,0.2230237902
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,117,0.002731413385,-0.001276949856,0.01040686533,,,,0.1849000654
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,135,0.004901078273,-0.00691285728,0.01994077087,,,,0.1602467234
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,158,0.01274783743,-0.03627570458,0.05652836037,,,,0.1369196687
Canon,Canon EF 80-200mm f/4.5-5.6,,1,ptlens,200,0.00293467195,0.006241318213,-0.001983717948,,,,0.1081665383
Canon,Canon EF 85mm f/1.2L II USM,,1,ptlens,85,0.00109,-0.00481,0.00232,,,,0.2545095018
Canon,Canon EF 85mm f/1.2L USM,,1,poly3,85,,,,-0.00214,,,0.2545095018
Canon,Canon EF 85mm f/1.8 USM,,1,ptlens,85,-0.000989,-0.002335,0,,,,0.2545095018
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,90,-0.006,0.022,-0.02,,,,0.239174214
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,100,0.003,-0.012,0.024,,,,0.2152567926
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,115,-0.001,0.016,-0.022,,,,0.1871798196
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,135,0.005,-0.008,0.014,,,,0.159449476
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,160,0.011,-0.029,0.045,,,,0.1345354954
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,200,-0.014,0.064,-0.069,,,,0.1076283963
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,245,0.005,-0.005,0.017,,,,0.08785991533
Canon,Canon EF 90-300mm f/4.5-5.6,,1.005,ptlens,300,0.001,0.018,-0.017,,,,0.07175226419
Canon,Canon EF-M 11-22mm f/4-5.6 IS STM,,1.613,ptlens,11,-0.01316,0.03938,-0.07151,,,,1.21925873
Canon,Canon EF-M 11-22mm f/4-5.6 IS STM,,1.613,ptlens,12,-0.01085,0.03439,-0.06103,,,,1.117653836
Canon,Canon EF-M 11-22mm f/4-5.6 IS STM,,1.613,ptlens,14,-0.00158,0.01024,-0.03238,,,,0.9579890024
Canon,Canon EF-M 11-22mm f/4-5.6 IS STM,,1.613,ptlens,17,0.0019,0.00101,-0.01378,,,,0.7889321196
Canon,Canon EF-M 11-22mm f/4-5.6 IS STM,,1.613,ptlens,22,-0.00668,0.02837,-0.03865,,,,0.6096293652
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,15,0.035139,-0.115139,0.078461,,,,0.8941230689
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,18,0.010135,-0.023592,-0.006096,,,,0.7451025574
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,24,0.007293,-0.017303,0.013606,,,,0.5588269181
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,28,-0.015774,0.066738,-0.082776,,,,0.4789945012
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,35,-0.000685,0.008768,-0.016512,,,,0.383195601
Canon,Canon EF-M 15-45mm f/3.5-6.3 IS STM,,1.613,ptlens,45,-0.005422,0.019679,-0.035102,,,,0.298041023
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,18,0.0208,-0.06707,0.02864,,,,0.7451025574
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,24,0.01074,-0.03245,0.01496,,,,0.5588269181
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,28,0.01015,-0.03385,0.03436,,,,0.4789945012
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,35,0.00738,-0.0241,0.0299,,,,0.383195601
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,45,0.0079,-0.02394,0.02941,,,,0.298041023
Canon,Canon EF-M 18-55mm f/3.5-5.6 IS STM,,1.613,ptlens,55,0.00824,-0.0265,0.0378,,,,0.2438517461
